" label;;;;","Unnamed: 0","annotation_id","annotator","created_at","id","lead_time","sentiment","text","updated_at" 
"",965,879,"1","2023-12-07T20:25:20.606841Z",967,17.797,"no German loanword","The cross-border partnership with various project partners (Salzburg University of Applied Sciences - Mario Jooss, Rosenheim University of Technology - Andreas Straube, hublz - Barbara Pölzleithner, hey.bayern - Hans Wembacher, Chiemgau Tourismus - Stephan Semmelmayr, Inner Salzkammergut Tourism Association - Christan Schirlbauer, Cultural Capital 2024 - Stefan Heinisch, Salzkammergut Tourismus und Marketing Ltd. - Michael Spechtenhauser, and Upper Austrian Tourismus - Doris Rom) has been going strong for over three years.","2023-12-07T20:25:20.606841Z"
"",967,880,"1","2023-12-07T20:25:32.820341Z",969,9.914,"no German loanword","Herta Neiß remarked: We need to develop innovative approaches that will not only create solutions to address more sustainable tourism developments, but also focus culturally on regions included in the study (Upper Austria, Salzburg and Bavaria).","2023-12-07T20:25:32.820341Z"
"",968,881,"1","2023-12-07T20:25:37.901737Z",970,4.122,"no German loanword","The regional population’s needs should align with tourism developments.","2023-12-07T20:25:37.902731Z"
"",969,882,"1","2023-12-07T20:25:45.893738Z",971,6.835,"no German loanword","As part of our workshops and a large-scale survey, we aim to learn more about what the local population wants so we can incorporate this information into the project.","2023-12-07T20:25:45.894746Z"
"",970,883,"1","2023-12-07T20:25:53.341047Z",972,6.5,"no German loanword","Different Regions, Similar Challenges The participating regions have a somewhat comparable baseline of a high volume of tourism and selective peak times.","2023-12-07T20:25:53.341047Z"
"",971,884,"1","2023-12-07T20:25:58.814814Z",973,3.616,"no German loanword","The goal is to overcome these challenges by expanding existing attractions and making them more interesting and appealing.","2023-12-07T20:25:58.814814Z"
"",972,885,"1","2023-12-07T20:26:02.970029Z",974,3.015,"no German loanword","One of many new ideas would be to add new types of experiences and present them on a digital, interactive platform.","2023-12-07T20:26:02.970029Z"
"",973,886,"1","2023-12-07T20:26:14.377408Z",975,10.387,"no German loanword","In an effort to promote travel to the respective regions, the digital platform could feature, for example, 360° videos, interactive games, or even augmented reality applications to take visitors through virtual worlds as avatars.","2023-12-07T20:26:14.377408Z"
"",974,887,"1","2023-12-07T20:26:20.568930Z",976,5.197,"no German loanword","Dr. Neiß added: We want to tap into new groups of guests and get them more interested in visiting the participating regions.","2023-12-07T20:26:20.568930Z"
"",975,888,"1","2023-12-07T20:26:24.957634Z",977,3.497,"no German loanword","The idea is to make tourism more resilient in the face of random events.","2023-12-07T20:26:24.957634Z"
"",976,889,"1","2023-12-07T20:26:34.428067Z",978,8.343,"no German loanword","The partners plan to launch their ideas during a major symposium scheduled for the fall of 2023 in the Salzkammergut regions and in cooperation with the 2024 Capital of Culture.","2023-12-07T20:26:34.428067Z"
"",977,890,"1","2023-12-07T20:26:39.958689Z",979,4.389,"no German loanword","The symposium will address tourism volume, peak times, as well as introduce some of innovative, future-oriented approaches to finding solutions.
","2023-12-07T20:26:39.958689Z"
"",978,891,"1","2023-12-07T20:26:42.741552Z",980,1.95,"no German loanword","What would you like to study?","2023-12-07T20:26:42.741552Z"
"",979,892,"1","2023-12-07T20:26:46.570982Z",981,2.375,"no German loanword","Faculty and students at the JKU’s Open House answered these questions and more!","2023-12-07T20:26:46.570982Z"
"",980,893,"1","2023-12-07T20:26:53.501914Z",982,6.021,"no German loanword","Impression from the 2023 Open House Interest in the JKU’s Open House was tremendous and the university welcomed around 1,000 visitors to the Kepler Hall for the first time since the start of the pandemic.","2023-12-07T20:26:53.501914Z"
"",981,894,"1","2023-12-07T20:27:08.345563Z",983,5.264,"no German loanword","Choosing the right degree program can be difficult and over 300 people took advantage of the opportunity to take a free study assessment test.","2023-12-07T20:27:08.345563Z"
"",982,895,"1","2023-12-07T20:27:19.863114Z",984,10.194,"no German loanword","The guided tours were also popular as 70 prospective students took part in three mechatronics tours alone, and 250 participants took a general campus tour to get to know the JKU better.","2023-12-07T20:27:19.863114Z"
"",983,896,"1","2023-12-07T20:27:26.730778Z",985,5.856,"no German loanword","Faculty members and students enrolled at the JKU were on-hand to answer visitors’ questions about undergraduate, graduate, and Diploma degree programs.","2023-12-07T20:27:26.730778Z"
"",984,897,"1","2023-12-07T20:27:51.961515Z",986,24.382,"no German loanword","The program also featured a variety of events, ranging from demonstrations by robot dog SPOT to free nitrogen ice cream, a social media lounge and basketball performances by the JKU Astros.
","2023-12-07T20:27:51.961515Z"
"",985,898,"1","2023-12-07T20:27:56.936123Z",987,4.023,"no German loanword","The “Long Night of Writing” at the JKU’s Main Campus Library gave students a unique opportunity to focus and work on their academic papers.","2023-12-07T20:27:56.936123Z"
"",986,899,"1","2023-12-07T20:28:01.142663Z",988,3.298,"no German loanword","Impressions from the second annual Long Night of Writing at the JKU\s Learning Center How do you overcome writers block?","2023-12-07T20:28:01.142663Z"
"",987,900,"1","2023-12-07T20:28:03.861791Z",989,1.861,"no German loanword","How exactly do you write an academic text?","2023-12-07T20:28:03.861791Z"
"",988,901,"1","2023-12-07T20:28:16.039481Z",990,11.333,"no German loanword","Info sessions and workshops during the “Long Night of Writing” not only provided tips and suggestions on writing academic papers, but also offered fun events to break up the evening, including yoga sessions, back exercise classes, and juggling!","2023-12-07T20:28:16.039481Z"
"",989,902,"1","2023-12-07T20:37:07.213374Z",991,520.214,"no German loanword","One June 28 between 5:30 PM to 6:00 AM the following morning, over 100 students came to the JKU’s Learning Center to share advice and write together.","2023-12-07T20:37:07.213374Z"
"",990,903,"1","2023-12-07T20:37:12.647768Z",992,4.777,"no German loanword","It was clearly worth it: in the future, those who took part in the event can now approach academic writing with a greater sense of assurance and confidence.","2023-12-07T20:37:12.647768Z"
"",992,904,"1","2023-12-07T20:37:17.727946Z",994,3.543,"no German loanword","Stefan Süß’ presentation at the JKU spoke about how to be happy despite times of crisis.","2023-12-07T20:37:17.727946Z"
"",994,905,"1","2023-12-07T20:38:21.270623Z",996,10.17,"no German loanword","– Verein zur Förderung der Campuskultur, Stefan Süß’ (speaker and communicator) presentation titled Satisfaction and Growth, Even During Challenging Times motivated and inspired close to 50 guests.","2023-12-07T20:38:21.270623Z"
"",995,906,"1","2023-12-07T20:38:32.103178Z",997,5.338,"no German loanword","Using a guiding principle, such as happiness is accepting that what is, his 90-minute presentation focused on essential qualities in life that have been perhaps somewhat forgotten.","2023-12-07T20:38:32.103178Z"
"",996,907,"1","2023-12-07T20:38:36.692575Z",998,3.732,"no German loanword","Admission was free; voluntary donations benefitted the MORE initiative to support refugee and displaced students.","2023-12-07T20:38:36.692575Z"
"",997,908,"1","2023-12-07T20:38:40.669233Z",999,3.131,"no German loanword","The speaker also supported the initiative by donating his fee.
","2023-12-07T20:38:40.669233Z"
"",998,909,"1","2023-12-07T20:38:44.016572Z",1000,2.004,"no German loanword","He was one of the JKU’s defining figures.","2023-12-07T20:38:44.016572Z"
"",999,910,"1","2023-12-07T20:38:48.063103Z",1001,2.648,"no German loanword","A ceremony at the JKU commemorated the so-called Marketing Pope Kulhavy.","2023-12-07T20:38:48.063103Z"
"",1000,911,"1","2023-12-07T20:38:55.380906Z",1002,6.455,"no German loanword","Impressions from the ceremony commemorating Ernest Kulhavy After a long and distinguished life, the visionary intellectual and scholar passed away on April 15, 2020.","2023-12-07T20:38:55.380906Z"
"",1001,912,"1","2023-12-07T20:38:59.599504Z",1003,3.374,"no German loanword","During a ceremony at the JKU’s UniCenter on Tuesday, a number of guests came together to remember the former JKU Rector.","2023-12-07T20:38:59.599504Z"
"",1002,913,"1","2023-12-07T20:39:30.567003Z",1004,30.108,"no German loanword","As part of a roundtable discussion, Prof. Christoph Teller (Institute of Retailing, Sales and Marketing), Prof. Fritz Schneider (professor emeritus and colleague of Prof. Kulhavy), Elfriede Zörner (a former colleague of Prof. Kulhavy), and Gerhard Stürmer (a former assistant professor with Prof. Kulhavy and honorary president of the JKU Alumni Club) spoke about Kulhavy’s role at the JKU, as well as how he advanced the area ofmarketing in German-speaking Europe.","2023-12-07T20:39:30.567003Z"
"",1003,914,"1","2023-12-07T20:39:37.468395Z",1005,5.113,"no German loanword","Dr. Thomas Königstorfer (managing director at the Landestheater Linz), also a graduate under Ernest Kulhavy, served as moderator.","2023-12-07T20:39:37.468395Z"
"",1004,915,"1","2023-12-07T20:39:43.271726Z",1006,4.849,"no German loanword","Prof. Kulhavys daughters and granddaughters also took part in the ceremony, joining numerous associates and prominent figures in academia and from the business community.","2023-12-07T20:39:43.271726Z"
"",1006,916,"1","2023-12-07T20:39:49.804671Z",1008,4.937,"no German loanword","Rare does not mean just low in number: Approximately 7% of the population suffers from one of over 7,000 rare disorders known at present.","2023-12-07T20:39:49.804671Z"
"",1008,917,"1","2023-12-07T20:40:01.502528Z",1010,7.362,"no German loanword","Rare does not mean just low in number: approximately 7% of the population are affected by the 7,000 rare diseases known at present, meaning that throughout Europe, some 30 million people are affected.","2023-12-07T20:40:01.502528Z"
"",1009,918,"1","2023-12-07T20:40:10.167897Z",1011,7.083,"no German loanword","Researchers and physicians at the Johannes Kepler University and the Kepler University Hospital are currently conducting ground-breaking research to treat these types of diseases.","2023-12-07T20:40:10.167897Z"
"",1010,919,"1","2023-12-07T20:40:19.319343Z",1012,8.272,"no German loanword","The Department of Pediatrics and Adolescent Medicine was established in 2018 at the Kepler University Hospital and department head Prof. Wolfgang Högler’s activities include conducting research and treating rare diseases.","2023-12-07T20:40:19.319343Z"
"",1011,920,"1","2023-12-07T20:40:27.507794Z",1013,6.866,"no German loanword","Patients affected by rare diseases experience an enormous amount of psychological stress and strain, not only during the period leading up to the diagnosis, but afterwards as well.","2023-12-07T20:40:27.507794Z"
"",1012,921,"1","2023-12-07T20:40:43.144214Z",1014,13.988,"no German loanword","In addition, the more unusual and rarer a disease is, the more expensive treatment can be and spending several hundreds and thousands of euros annually per patient is not uncommon.","2023-12-07T20:40:43.144214Z"
